0.181036	0.273009	0.327736
0.0948049	0.147679	0.243532
0.124684	0.130649	0.145115
0.119899	0.111779	0.0976972
0.0539609	0.051677	0.0467318
0.0559559	0.0629195	0.0720555
0.0334065	0.0300797	0.0212362
0.119317	0.111936	0.10431
0.0795496	0.0698	0.0497796
0.0777221	0.0997343	0.136158
0.0542054	0.0554777	0.0631692
0.0506156	0.0656605	0.092878
-0.0201991	-0.0185368	-0.0189624
0.0472167	0.0365869	0.0239401
0.087189	0.0896191	0.09085
0.0400296	0.0344798	0.0265573
