1.00386	1.30913	1.44165
0.236225	0.336877	0.514446
-0.0533793	-0.0619684	-0.0666772
0.0524065	0.0627454	0.0831415
0.0381924	0.0317375	0.0196698
0.0644695	0.0188707	-0.0557927
0.0793439	0.0219945	-0.0669381
0.00842254	0.00501272	0.00166326
0.129095	0.0701954	-0.0349907
0.171438	0.196942	0.214268
0.0547861	0.0443841	0.0362075
0.126915	0.122835	0.0991243
-0.14393	-0.145485	-0.13829
-0.0206209	-0.0196137	-0.0217925
-0.157222	-0.118348	-0.0600514
-0.0208156	-0.0140359	0.000507074
