2.19694	2.12594	1.87451
0.61836	0.673398	0.763019
-0.0487025	-0.0382457	-0.024956
0.0421348	0.0415191	0.0714061
0.0392036	0.0198836	0.0101529
0.185478	0.159765	0.120148
-0.169346	-0.163	-0.168166
-0.0364159	-0.038615	-0.0469356
-0.195161	-0.165133	-0.149579
0.279032	0.280676	0.2915
-0.0352652	-0.0333881	-0.0306423
0.158621	0.155791	0.168242
-0.0383019	-0.0352196	-0.0291589
0.164292	0.155442	0.159305
0.041444	0.0416278	0.0490451
0.129084	0.126275	0.12389
